nomor_pendaftaran,JK,bidikmisi,Sekolah,Kabupaten,Provinsi,Pilihan 1,Pilihan 2,Ranking Sekolah,Nilai Mapel UN,Lulus pada Prodi,Lulus Pilihan,X1,X2,X3,X4,X5,X6,X7,X8,X9,XT,IP Sem 1,IP Sem 2,Predikat Semester 1,Predikat Semester 2
4180082973,P,Bidik Misi,SMAN 1 TARAJU,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,66,87.41,Tidak Lulus,Tidak Lulus,11.1,10.9,1,0,10.9,10.9,10.9,10.9,10.6,77.3,,,,
4180083141,L,Bidik Misi,SMKN 1 LURAGUNG,Kab Kuningan,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,107,81.76,Tidak Lulus,Tidak Lulus,11.1,10.2,1,0,10.2,10.2,10.2,10.2,7.5,70.7,,,,
4180083159,P,Bidik Misi,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,AKUNTANSI,204,83.81,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5,10.6,74.6,,,,
4180083266,L,Bidik Misi,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,EKONOMI PEMBANGUNAN,131,83.2,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74.8,,,,
4180083340,L,Reguler,SMKN 2 BANJAR,Kota Banjar,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,121,83.41,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,10,73.7,,,,
4180083706,L,Bidik Misi,SMAN 5 GARUT,Kab Garut,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,240,93.1,AKUNTANSI,pil_1,11.7,11.6,1,0,11.6,11.6,11.6,11.6,9.4,80.3,3.9,3.75,,
4180083718,L,Bidik Misi,SMAN 1 SURADE,Kab Sukabumi,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,217,84.81,Tidak Lulus,Tidak Lulus,10.7,10.6,1,0,10.6,10.6,10.6,10.6,7.5,72.2,,,,
4180083929,P,Bidik Misi,SMAN 1 TARAJU,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN BIOLOGI,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,66,83.43,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,10.6,74.3,,,,
4180084249,P,Bidik Misi,SMAN 6 CIREBON,Kota Cirebon,Jawa Barat,EKONOMI SYARIAH,MANAJEMEN,213,80.15,Tidak Lulus,Tidak Lulus,10.2,10,1,0,10,10,10,10,7.5,68.8,,,,
4180547338,L,Reguler,SMK NEGERI 1 KEBUN TEBU,Kab Lampung Barat,Lampung,AGROTEKNOLOGI,KESEHATAN MASYARAKAT,29,85.84,AGROTEKNOLOGI,pil_1,10,10.7,1,0,10.7,10.7,10.7,10.7,7.5,72.2,1.6,1.95,,
4180084433,L,Reguler,MAS YASPI,Kab Sukabumi,Jawa Barat,AKUNTANSI,Tidak Memilih,35,83.61,Tidak Lulus,Tidak Lulus,10.4,10.5,1,0,10.5,10.5,10.5,10.5,7.5,71.2,,,,
4180556174,P,Reguler,SMAS YADIKA 11,Kota Bekasi,Jawa Barat,AGROTEKNOLOGI,Tidak Memilih,122,83.3,AGROTEKNOLOGI,pil_1,10.4,10.4,1,0,10.4,10.4,10.4,10.4,7.5,71,2.65,2.61,,
4180084707,P,Reguler,SMKN 2 KUNINGAN,Kab Kuningan,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,150,82.98,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,7.5,71,,,,
4180084832,P,Bidik Misi,SMAS AL HASAN BANJARSARI,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN EKONOMI,29,84.2,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5,10,74.3,,,,
4180084885,L,Reguler,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,TEKNIK SIPIL ,TEKNIK INFORMATIKA,204,81.95,Tidak Lulus,Tidak Lulus,10.4,10.2,1,0,10.2,10.2,10.2,10.2,10.6,73.2,,,,
4180589542,L,Reguler,SMAN 1 TARAJU,Kab Tasikmalaya,Jawa Barat,AGROTEKNOLOGI,KESEHATAN MASYARAKAT,66,83.76,AGROTEKNOLOGI,pil_1,10.6,10.5,1,0,10.5,10.5,10.5,10.5,10.6,74.5,2.5,2.67,,
4180084906,P,Bidik Misi,SMAN 1 TARAJU,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,MANAJEMEN,124,87.99,EKONOMI PEMBANGUNAN,pil_1,11,11,1,0,11,11,11,11,10.6,77.7,3.09,2.86,,
4180085161,P,Bidik Misi,SMAN 5 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,240,89.22,Tidak Lulus,Tidak Lulus,11.2,11.2,1,0,11.2,11.2,11.2,11.2,9.4,77.4,,,,
4180085917,L,Reguler,SMAN 3 SUMEDANG,Kab Sumedang,Jawa Barat,AGRIBISNIS ,AGROTEKNOLOGI ,179,83.8,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5,7.5,71.4,,,,
4180086068,P,Reguler,SMAS GALATIA,Kota Bekasi,Jawa Barat,AKUNTANSI,Tidak Memilih,8,81.75,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.9,,,,
4180011501,L,Reguler,SMKS AS SAABIQ,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,14,89.64,AKUNTANSI,pil_1,11,11.2,1,0,11.2,11.2,11.2,11.2,10.6,78.6,,,,
4180086417,P,Reguler,MAN SUKAMANAH,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,131,80.26,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10,10.6,71.9,,,,
4180086658,L,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,AGRIBISNIS ,259,82.61,Tidak Lulus,Tidak Lulus,10.6,10.3,1,0,10.3,10.3,10.3,10.3,11.3,73.5,,,,
4180086782,P,Reguler,SMKS PGRI 2 CIBINONG,Kab Bogor,Jawa Barat,AKUNTANSI,Tidak Memilih,255,84.04,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5,6.3,70.4,,,,
4180087341,L,Reguler,SMKS MUHAMMADIYAH 4 JAKARTA,Kota Jakarta Barat,DKI Jakarta,TEKNIK INFORMATIKA,TEKNIK ELEKTRO ,73,78.64,Tidak Lulus,Tidak Lulus,10.6,9.8,1,0,9.8,9.8,9.8,9.8,7.5,68.2,,,,
4180012205,P,Reguler,SMAN 1 KAWALI,Kab Ciamis,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,185,88.4,AKUNTANSI,pil_1,11.2,11.1,1,0,11.1,11.1,11.1,11.1,10,77.4,,,,
4180087521,P,Reguler,SMAN 3 PURWAKARTA,Kab Purwakarta,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,189,81.06,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.4,,,,
4180087612,P,Bidik Misi,MAS AL FADLLIYAH,Kab Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,PENDIDIKAN SEJARAH,58,78.76,Tidak Lulus,Tidak Lulus,10,9.8,1,0,9.8,9.8,9.8,9.8,10.6,70.8,,,,
4180088190,L,Reguler,SMKS AS SAABIQ,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,TEKNIK SIPIL ,20,85.22,EKONOMI PEMBANGUNAN,pil_1,10,10.7,1,0,10.7,10.7,10.7,10.7,10.6,74.9,2.55,2.91,,
4180088340,P,Reguler,SMAN 1 CIAWI,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,PENDIDIKAN MATEMATIKA,236,86.33,Tidak Lulus,Tidak Lulus,11,10.8,1,0,10.8,10.8,10.8,10.8,10.6,76.6,,,,
4180088374,L,Reguler,MAN CIANJUR,Kab Cianjur,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,307,82.65,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.6,,,,
4180088816,P,Bidik Misi,MAN CIANJUR,Kab Cianjur,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,307,83.04,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,7.5,70.9,,,,
4180021971,P,Reguler,SMKS AS SAABIQ,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,14,88.84,AKUNTANSI,pil_1,10,11.1,1,0,11.1,11.1,11.1,11.1,10.6,77.2,,,,
4180025927,P,Bidik Misi,SMAN 7 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,Tidak Memilih,155,86.38,AKUNTANSI,pil_1,10.8,10.8,1,0,10.8,10.8,10.8,10.8,11.3,77.1,,,,
4180089509,P,Bidik Misi,MAN 2 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,147,78.01,Tidak Lulus,Tidak Lulus,9.9,9.8,1,0,9.8,9.8,9.8,9.8,10,69.7,,,,
4180089572,P,Reguler,SMAN 1 CIAWI,Kab Tasikmalaya,Jawa Barat,ILMU POLITIK,AGRIBISNIS ,172,85.49,ILMU POLITIK,pil_1,10.9,10.7,1,0,10.7,10.7,10.7,10.7,10.6,74.9,3.24,3.39,,
4180090241,L,Reguler,SMAN 1 PARIGI,Kab Ciamis,Jawa Barat,AKUNTANSI,EKONOMI PEMBANGUNAN,145,87.27,Tidak Lulus,Tidak Lulus,11,10.9,1,0,10.9,10.9,10.9,10.9,10,76.5,,,,
4180090490,L,Reguler,SMAN 3 GARUT,Kab Garut,Jawa Barat,PENDIDIKAN SEJARAH,PENDIDIKAN EKONOMI,167,82.55,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,9.4,72.4,,,,
4180090584,P,Reguler,MAN CIKARANG,Kab Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BIOLOGI,194,81.23,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.5,,,,
4180090598,P,Reguler,MAS AL FADLLIYAH,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK SIPIL ,58,81.22,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,10.6,72.7,,,,
4180090795,P,Reguler,SMKN 1 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,193,84.74,Tidak Lulus,Tidak Lulus,10.3,10.6,1,0,10.6,10.6,10.6,10.6,9.4,73.6,,,,
4180090844,P,Reguler,SMAS BINA BANGSA SEJAHTERA,Kota Bogor,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,101,83.04,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,7.5,70.8,,,,
4180090932,P,Bidik Misi,MAS AL FADLLIYAH,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,58,78.8,Tidak Lulus,Tidak Lulus,10,9.8,1,0,9.8,9.8,9.8,9.8,10.6,70.9,,,,
4180091601,P,Reguler,MAN CIPASUNG,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,160,82.26,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3,10.6,73.5,,,,
4180091685,P,Reguler,SMAN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,KESEHATAN MASYARAKAT,259,84.77,PENDIDIKAN MATEMATIKA,pil_1,10.8,10.6,1,0,10.6,10.6,10.6,10.6,11.3,76,3.29,3.57,,
4180091702,P,Reguler,SMAN 1 CAMPAKA,Kab Purwakarta,Jawa Barat,TEKNIK SIPIL ,Tidak Memilih,114,81.26,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.6,,,,
4180137286,P,Reguler,SMAN 2 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,AKUNTANSI,MANAJEMEN,158,86.43,AKUNTANSI,pil_1,10.9,10.8,1,0,10.8,10.8,10.8,10.8,11.3,77.2,,,,
4180092178,P,Bidik Misi,SMAS  ISLAM AL MAZIYYAH CILAKU,Kab Cianjur,Jawa Barat,EKONOMI PEMBANGUNAN,EKONOMI SYARIAH,64,81.09,Tidak Lulus,Tidak Lulus,10.5,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.7,,,,
4180092688,L,Reguler,SMAS AL BASHRY,Kab Sukabumi,Jawa Barat,MANAJEMEN,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,41,82.08,Tidak Lulus,Tidak Lulus,10.3,10.3,1,0,10.3,10.3,10.3,10.3,7.5,70.1,,,,
4180093183,L,Reguler,SMAN 1 BANTARUJEG,Kab Majalengka,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN FISIKA,92,81.13,Tidak Lulus,Tidak Lulus,10.3,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.5,,,,
4180093187,P,Reguler,SMAN 1 MARGAASIH,Kab Bandung,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BIOLOGI,203,80.32,Tidak Lulus,Tidak Lulus,10.1,10,1,0,10,10,10,10,7.5,68.8,,,,
4180093518,P,Reguler,SMAS MUTIARA 17 AGUSTUS,Kota Bekasi,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,71,84.24,Tidak Lulus,Tidak Lulus,10.7,10.5,1,0,10.5,10.5,10.5,10.5,7.5,71.9,,,,
4180527895,P,Reguler,SMAN 1 CIAWI,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,KESEHATAN MASYARAKAT,236,88.4,AKUNTANSI,pil_1,11.2,11.1,1,0,11.1,11.1,11.1,11.1,10.6,78,,,,
4180093590,L,Reguler,SMAN 1 WAWOTOBI,Kab Konawe,Sulawesi Tenggara,AGRIBISNIS ,TEKNIK SIPIL ,42,79.81,Tidak Lulus,Tidak Lulus,9.9,10,1,0,10,10,10,10,7.5,67.3,,,,
4180093649,L,Reguler,SMKS MITRA INDUSTRI,Kab Bekasi,Jawa Barat,MANAJEMEN,TEKNIK INFORMATIKA,106,78.74,Tidak Lulus,Tidak Lulus,9.9,9.8,1,0,9.8,9.8,9.8,9.8,7.5,67.6,,,,
4180093759,P,Reguler,SMAN 10 BEKASI,Kota Bekasi,Jawa Barat,AKUNTANSI,Tidak Memilih,234,82.87,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,7.5,70.8,,,,
4180094179,L,Bidik Misi,SMAS AL HASAN BANJARSARI,Kab Ciamis,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,29,82.69,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,10,73.1,,,,
4180094277,L,Reguler,MAS BUNGURSARI,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI SYARIAH,28,83.8,Tidak Lulus,Tidak Lulus,10.6,10.5,1,0,10.5,10.5,10.5,10.5,10.6,74.6,,,,
4180094613,P,Reguler,SMAN 1 TARAJU,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN FISIKA,PENDIDIKAN MATEMATIKA,66,87.44,PENDIDIKAN FISIKA,pil_1,11.1,10.9,1,0,10.9,10.9,10.9,10.9,10.6,77.4,3.74,3.67,,
4180094690,L,Reguler,SMAN 1 TARAJU,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,PENDIDIKAN FISIKA,66,84.15,PENDIDIKAN FISIKA,pil_2,10.7,10.5,1,0,10.5,10.5,10.5,10.5,10.6,74.9,2.47,3,,
4180571469,L,Reguler,SMAS NURUL WAFA,Kab Tasikmalaya,Jawa Barat,AKUNTANSI,TEKNIK SIPIL,35,87.02,AKUNTANSI,pil_1,11.1,10.9,1.1,0,10.9,10.9,10.9,10.9,10.6,77.2,,,,
4180094866,L,Bidik Misi,MAN BANTAR KALONG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN GEOGRAFI,PENDIDIKAN SEJARAH,46,86.47,Tidak Lulus,Tidak Lulus,10.9,10.8,1.1,0,10.8,10.8,10.8,10.8,10.6,76.7,,,,
4180094990,P,Reguler,SMAN 1 SINGAPARNA,Kab Tasikmalaya,Jawa Barat,MANAJEMEN,EKONOMI PEMBANGUNAN,143,88.77,MANAJEMEN,pil_1,11.2,11.1,1.1,0,11.1,11.1,11.1,11.1,10.6,78.4,3.43,3.48,,
4180095359,P,Bidik Misi,SMAS PGRI DEPOK,Kota Depok,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,36,81.9,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.9,,,,
4180095459,P,Reguler,SMAN 12 GARUT,Kab Garut,Jawa Barat,ILMU POLITIK,Tidak Memilih,83,85.79,ILMU POLITIK,pil_1,10.9,10.7,1.1,0,10.7,10.7,10.7,10.7,9.4,74.9,3.48,3.61,,
4180095630,P,Reguler,SMKN 1 GARUT,Kab Garut,Jawa Barat,MANAJEMEN,PENDIDIKAN MATEMATIKA,160,83.05,Tidak Lulus,Tidak Lulus,10.9,10.4,1,0,10.4,10.4,10.4,10.4,9.4,73.2,,,,
4180095767,P,Reguler,SMKN 1 GARUT,Kab Garut,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,135,83.18,Tidak Lulus,Tidak Lulus,10.9,10.4,1,0,10.4,10.4,10.4,10.4,9.4,73.2,,,,
4180095948,P,Reguler,SMAN 2 SUBANG,Kab Subang,Jawa Barat,KESEHATAN MASYARAKAT,Tidak Memilih,285,78.31,Tidak Lulus,Tidak Lulus,10,9.8,1,0,9.8,9.8,9.8,9.8,7.5,67.4,,,,
4180095983,P,Reguler,SMKN 2 CIAMIS,Kab Ciamis,Jawa Barat,EKONOMI SYARIAH,AKUNTANSI,30,81.96,Tidak Lulus,Tidak Lulus,10,10.2,1,0,10.2,10.2,10.2,10.2,10,72.2,,,,
4180096217,P,Reguler,SMAN 2 MAJALAYA,Kab Bandung,Jawa Barat,KESEHATAN MASYARAKAT,GIZI,218,80.92,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.3,,,,
4180096243,L,Reguler,SMKN 2 KOTA BEKASI,Kota Bekasi,Jawa Barat,TEKNIK INFORMATIKA,Tidak Memilih,103,82.88,Tidak Lulus,Tidak Lulus,10.2,10.4,1.1,0,10.4,10.4,10.4,10.4,7.5,70.6,,,,
4180096297,P,Reguler,MAN AWIPARI,Kota Tasikmalaya,Jawa Barat,AGRIBISNIS ,PENDIDIKAN GEOGRAFI,131,82.03,Tidak Lulus,Tidak Lulus,10.4,10.3,1,0,10.3,10.3,10.3,10.3,11.3,72.9,,,,
4180096383,P,Reguler,SMAN 17 JAKARTA,Kota Jakarta Barat,DKI Jakarta,MANAJEMEN,AKUNTANSI,106,81.03,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,7.5,69.4,,,,
4180096766,P,Reguler,SMKS KESEHATAN KH ILYAS RUHIYAT,Kab Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN EKONOMI,67,83.36,Tidak Lulus,Tidak Lulus,10.2,10.4,1,0,10.4,10.4,10.4,10.4,10.6,74,,,,
4180096814,P,Bidik Misi,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA INGGRIS ,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,187,82.91,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74.6,,,,
4180097543,P,Reguler,SMAS TERPADU RIYADLUL ULUM,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN MATEMATIKA,97,83.16,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,11.3,74.8,,,,
4180098779,P,Bidik Misi,SMA NEGERI 1 DAYEUHLUHUR,Kab Cilacap,Jawa Tengah,EKONOMI PEMBANGUNAN,AGRIBISNIS ,142,77.42,Tidak Lulus,Tidak Lulus,9.7,9.7,1,0,9.7,9.7,9.7,9.7,7.5,65.5,,,,
4180098987,P,Bidik Misi,SMAN 1 RANCAH,Kab Ciamis,Jawa Barat,PENDIDIKAN MATEMATIKA,PENDIDIKAN BIOLOGI,113,87.15,Tidak Lulus,Tidak Lulus,11.1,10.9,1,0,10.9,10.9,10.9,10.9,10,76.5,,,,
4180099120,L,Reguler,SMKS YPC TASIKMALAYA,Kab Tasikmalaya,Jawa Barat,TEKNIK INFORMATIKA,AGROTEKNOLOGI ,96,80.97,Tidak Lulus,Tidak Lulus,11.1,10.1,1,0,10.1,10.1,10.1,10.1,10.6,73.3,,,,
4180099162,P,Reguler,MAN RANCAH,Kab Ciamis,Jawa Barat,AKUNTANSI,MANAJEMEN,50,80.96,Tidak Lulus,Tidak Lulus,10.1,10.1,1,0,10.1,10.1,10.1,10.1,10,71.7,,,,
4180099905,L,Reguler,SMA KP CIWIDEY PASIRJAMBU,Kab Bandung,Jawa Barat,EKONOMI PEMBANGUNAN,Tidak Memilih,32,78.89,Tidak Lulus,Tidak Lulus,9.9,9.9,1,0,9.9,9.9,9.9,9.9,7.5,67.7,,,,
4180100013,P,Bidik Misi,SMAN 3 CIAMIS,Kab Ciamis,Jawa Barat,PENDIDIKAN FISIKA,TEKNIK SIPIL ,106,88.43,Tidak Lulus,Tidak Lulus,11.2,11.1,1,0,11.1,11.1,11.1,11.1,10,77.5,,,,
4180100138,P,Reguler,SMK MANANGGA PRATAMA TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,PENDIDIKAN MATEMATIKA,126,85.01,EKONOMI SYARIAH,pil_1,11.2,10.6,1,0,10.6,10.6,10.6,10.6,11.3,76.6,0.67,NULL,,
4180100197,L,Bidik Misi,MAS PLUS AL- ISLAM,Kab Garut,Jawa Barat,ILMU POLITIK,PENDIDIKAN SEJARAH,80,81.06,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,9.4,71.2,,,,
4180100199,P,Reguler,MAS ASH SHIDIQQIYAH,Kota Cirebon,Jawa Barat,AKUNTANSI,EKONOMI SYARIAH,40,83.14,Tidak Lulus,Tidak Lulus,10.5,10.4,1,0,10.4,10.4,10.4,10.4,7.5,71,,,,
4180100992,P,Bidik Misi,SMKN 3 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Tidak Memilih,104,83.26,Tidak Lulus,Tidak Lulus,10.5,10.4,1.1,0,10.4,10.4,10.4,10.4,11.3,74.9,,,,
4180101345,P,Bidik Misi,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,KESEHATAN MASYARAKAT,AGRIBISNIS ,187,82.58,Tidak Lulus,Tidak Lulus,10.5,10.3,1,0,10.3,10.3,10.3,10.3,11.3,75.2,,,,
4180112371,P,Reguler,SMAN 1 KAWALI,Kab Ciamis,Jawa Barat,EKONOMI PEMBANGUNAN,MANAJEMEN,185,83.87,EKONOMI PEMBANGUNAN,pil_1,10.6,10.5,1,0,10.5,10.5,10.5,10.5,10,74,,,,
4180101671,P,Reguler,SMAN 8 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,MANAJEMEN,PENDIDIKAN BIOLOGI,187,80.7,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,11.3,72.9,,,,
4180101843,P,Reguler,SMA KP CIWIDEY PASIRJAMBU,Kab Bandung,Jawa Barat,PENDIDIKAN GEOGRAFI,Tidak Memilih,32,83.11,PENDIDIKAN GEOGRAFI,pil_1,10.4,10.4,1,0,10.4,10.4,10.4,10.4,7.5,70.9,3.8,3.5,,
4180102104,P,Reguler,MAS PERSIS TAROGONG,Kab Garut,Jawa Barat,EKONOMI PEMBANGUNAN,PENDIDIKAN EKONOMI,97,83,Tidak Lulus,Tidak Lulus,10.2,10.4,1,0,10.4,10.4,10.4,10.4,9.4,72.5,,,,
4180129756,P,Reguler,SMKN RAJAPOLAH,Kab Tasikmalaya,Jawa Barat,EKONOMI PEMBANGUNAN,PENDIDIKAN EKONOMI,148,85.62,EKONOMI PEMBANGUNAN,pil_1,10.2,10.7,1,0,10.7,10.7,10.7,10.7,10.6,75.4,,,,
4180102793,P,Bidik Misi,MAS YIA PANEMBONG,Kab Tasikmalaya,Jawa Barat,PENDIDIKAN GEOGRAFI,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,4,85.61,Tidak Lulus,Tidak Lulus,10.7,10.7,1,0,10.7,10.7,10.7,10.7,10.6,75.8,,,,
4180103076,L,Reguler,SMAN 1 GARUT,Kab Garut,Jawa Barat,TEKNIK INFORMATIKA,TEKNIK SIPIL ,385,83.51,Tidak Lulus,Tidak Lulus,10.6,10.4,1,0,10.4,10.4,10.4,10.4,9.4,73.1,,,,
4180103903,L,Bidik Misi,SMKS MUHAMMADIYAH TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,PENDIDIKAN MATEMATIKA,Tidak Memilih,192,84.9,Tidak Lulus,Tidak Lulus,10.6,10.6,1,0,10.6,10.6,10.6,10.6,11.3,75.9,,,,
4180104558,P,Reguler,SMAN 72 JAKARTA,Kota Jakarta Utara,DKI Jakarta,ILMU POLITIK,Tidak Memilih,108,80.55,Tidak Lulus,Tidak Lulus,10,10.1,1,0,10.1,10.1,10.1,10.1,7.5,68.9,,,,
4180104679,P,Bidik Misi,SMAN 6 TASIKMALAYA,Kota Tasikmalaya,Jawa Barat,EKONOMI SYARIAH,EKONOMI PEMBANGUNAN,182,80.51,Tidak Lulus,Tidak Lulus,10.2,10.1,1,0,10.1,10.1,10.1,10.1,11.3,72.8,,,,
4180104744,P,Bidik Misi,MAN CIAWIGEBANG,Kab Kuningan,Jawa Barat,KESEHATAN MASYARAKAT,PENDIDIKAN BIOLOGI,113,81.31,Tidak Lulus,Tidak Lulus,10.3,10.2,1,0,10.2,10.2,10.2,10.2,7.5,69.6,,,,
4180105562,P,Reguler,SMKN 2 BANJAR,Kota Banjar,Jawa Barat,GIZI,MANAJEMEN,76,83.35,Tidak Lulus,Tidak Lulus,10.3,10.4,1,0,10.4,10.4,10.4,10.4,10,73.4,,,,
4180105937,L,Reguler,MAS DARUL FALAH,Kab Jombang,Jawa Timur,AGROTEKNOLOGI ,AGRIBISNIS ,32,79.97,Tidak Lulus,Tidak Lulus,10,10,1,0,10,10,10,10,6.3,67.2,,,,
4180106020,P,Reguler,SMAN 1 KALIANDA,Kab Lampung Selatan,Lampung,AKUNTANSI,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,189,75.91,Tidak Lulus,Tidak Lulus,9.6,9.5,1,0,9.5,9.5,9.5,9.5,7.5,65.6,,,,
